datetime,code,open,close,high,low,vol,amount,p_change
2018-03-28,000300,3865.05,3842.72,3907.28,3835.88,1014949.0,155848949760.0,-1.8
2018-03-27,000300,3927.49,3913.27,3936.78,3881.87,1137007.0,162291548160.0,0.86
2018-03-26,000300,3862.69,3879.89,3883.9,3829.92,1151391.0,156604530688.0,-0.64
2018-03-23,000300,3896.74,3904.94,3928.51,3834.94,1800804.0,218905034752.0,-2.87
2018-03-22,000300,4062.07,4020.35,4072.38,4003.72,890952.0,127664340992.0,-1.0
2018-03-21,000300,4097.02,4061.05,4110.12,4046.24,976094.0,139330404352.0,-0.41
2018-03-20,000300,4045.74,4077.7,4080.19,4040.31,806052.0,111980232704.0,0.08
2018-03-19,000300,4054.62,4074.25,4074.52,4033.52,815028.0,118183813120.0,0.44
2018-03-16,000300,4096.89,4056.42,4110.04,4055.82,848961.0,122125344768.0,-0.97
2018-03-15,000300,4058.71,4096.16,4098.99,4058.71,881611.0,126882455552.0,0.56
2018-03-14,000300,4076.06,4073.34,4089.09,4066.49,990134.0,131537960960.0,-0.44
2018-03-13,000300,4124.33,4091.25,4130.28,4087.56,1117664.0,141174161408.0,-0.88
2018-03-12,000300,4130.71,4127.67,4139.53,4112.77,1409067.0,190367596544.0,0.46
2018-03-09,000300,4088.07,4108.87,4110.67,4076.45,1137018.0,150024126464.0,0.77
2018-03-08,000300,4038.95,4077.6,4078.23,4029.71,911558.0,123634638848.0,1.01
2018-03-07,000300,4063.5,4036.65,4089.7,4027.94,1069524.0,136572305408.0,-0.74
2018-03-06,000300,4034.99,4066.56,4067.55,3998.93,1387624.0,171370659840.0,1.21
2018-03-05,000300,4021.66,4018.1,4042.83,3995.87,879525.0,118197862400.0,0.04
2018-03-02,000300,4014.95,4016.46,4044.42,4006.94,961650.0,130931179520.0,-0.81
2018-03-01,000300,3994.87,4049.09,4061.03,3986.89,1101998.0,146003460096.0,0.63
2018-02-28,000300,4016.79,4023.64,4051.71,3991.71,1093435.0,152493916160.0,-0.87
2018-02-27,000300,4120.87,4058.98,4120.87,4051.81,1259344.0,169684893696.0,-1.44
2018-02-26,000300,4093.4,4118.42,4128.74,4048.98,1378810.0,179013091328.0,1.16
2018-02-23,000300,4061.75,4071.09,4085.2,4035.23,994587.0,128195837952.0,0.45
2018-02-22,000300,4020.97,4052.73,4058.79,4009.92,1058115.0,138334355456.0,2.16
2018-02-14,000300,3945.09,3966.96,3971.4,3923.13,710813.0,93110198272.0,0.8
2018-02-13,000300,3925.6,3935.63,3986.98,3925.6,1125658.0,144479354880.0,1.17
2018-02-12,000300,3846.27,3890.1,3907.84,3828.07,1161826.0,149858041856.0,1.29
2018-02-09,000300,3896.17,3840.65,3911.29,3759.15,2063498.0,246774824960.0,-4.27
2018-02-08,000300,4022.88,4012.05,4071.67,3974.68,1592699.0,199061766144.0,-0.95
2018-02-07,000300,4205.74,4050.5,4212.57,4048.42,2031274.0,261507022848.0,-2.37
2018-02-06,000300,4182.33,4148.89,4211.52,4131.56,2149104.0,279415095296.0,-2.93
2018-02-05,000300,4204.46,4274.15,4274.15,4200.14,1613477.0,217360138240.0,0.07
2018-02-02,000300,4213.94,4271.23,4271.76,4181.78,1460668.0,191169871872.0,0.6
2018-02-01,000300,4276.34,4245.9,4287.39,4214.29,1900029.0,239230304256.0,-0.7
2018-01-31,000300,4234.11,4275.9,4287.86,4232.77,1452101.0,194401796096.0,0.47
2018-01-30,000300,4286.68,4256.1,4308.51,4251.57,1390347.0,186650558464.0,-1.07
2018-01-29,000300,4387.06,4302.02,4395.91,4287.11,1911003.0,256176324608.0,-1.81
2018-01-26,000300,4352.22,4381.3,4403.34,4351.49,1772272.0,223331303424.0,0.37
2018-01-25,000300,4381.98,4365.08,4392.2,4336.24,1953749.0,250308083712.0,-0.57
2018-01-24,000300,4389.45,4389.89,4397.82,4349.09,2198188.0,284470804480.0,0.17
2018-01-23,000300,4346.89,4382.61,4383.57,4346.79,2018675.0,257113358336.0,1.06
2018-01-22,000300,4276.48,4336.6,4338.48,4275.9,1746432.0,233960226816.0,1.19
2018-01-19,000300,4281.94,4285.4,4316.57,4269.62,2094905.0,258554724352.0,0.33
2018-01-18,000300,4259.38,4271.42,4292.64,4246.68,1720328.0,225289682944.0,0.55
2018-01-17,000300,4261.78,4248.12,4283.34,4230.54,2143110.0,284554362880.0,-0.24
2018-01-16,000300,4215.62,4258.47,4260.21,4213.13,1614949.0,228271226880.0,0.79
2018-01-15,000300,4229.84,4225.24,4262.93,4216.36,1709079.0,234986586112.0,0.01
2018-01-12,000300,4205.14,4225.0,4227.39,4199.02,1113547.0,157606215680.0,0.46
2018-01-11,000300,4197.11,4205.59,4211.8,4181.96,1215785.0,170407313408.0,-0.05
2018-01-10,000300,4187.2,4207.81,4211.05,4175.14,1511216.0,194850258944.0,0.44
2018-01-09,000300,4157.54,4189.3,4191.28,4153.5,1390342.0,181975072768.0,0.7
2018-01-08,000300,4140.85,4160.16,4166.32,4127.31,1738776.0,226403876864.0,0.52
2018-01-05,000300,4133.34,4138.75,4151.28,4123.28,1490098.0,185206292480.0,0.24
2018-01-04,000300,4114.12,4128.81,4137.64,4105.89,1345437.0,174523564032.0,0.42
2018-01-03,000300,4091.46,4111.39,4140.05,4088.73,1518522.0,205726892032.0,0.59
2018-01-02,000300,4045.21,4087.4,4087.78,4045.21,1469354.0,178402033664.0,1.4
2017-12-29,000300,4022.88,4030.86,4043.14,4012.88,904866.0,121257041920.0,0.3
2017-12-28,000300,3993.0,4018.9,4036.7,3980.24,1185428.0,153636700160.0,0.69
2017-12-27,000300,4045.28,3991.21,4047.74,3986.74,1051535.0,140516900864.0,-1.54
2017-12-26,000300,4040.62,4053.62,4056.86,4015.3,911187.0,119725096960.0,0.3
2017-12-25,000300,4057.42,4041.54,4086.93,4026.45,919269.0,129938841600.0,-0.32
2017-12-22,000300,4064.91,4054.6,4076.8,4048.49,734736.0,104426496000.0,-0.33
2017-12-21,000300,4023.08,4067.85,4080.78,4014.65,968360.0,137819521024.0,0.93
2017-12-20,000300,4036.02,4030.49,4044.85,4015.63,906045.0,126812880896.0,-0.12
2017-12-19,000300,3985.82,4035.33,4035.63,3985.82,775289.0,115998203904.0,1.26
2017-12-18,000300,3983.3,3985.29,4008.07,3967.93,778533.0,111724347392.0,0.11
2017-12-15,000300,4018.73,3980.86,4020.27,3974.93,890443.0,118474145792.0,-1.12
2017-12-14,000300,4050.9,4026.15,4057.62,4013.85,807688.0,115086942208.0,-0.59
2017-12-13,000300,4013.83,4050.09,4052.69,4004.74,775461.0,115006382080.0,0.85
2017-12-12,000300,4068.51,4016.02,4070.15,4015.45,843387.0,123515183104.0,-1.31
2017-12-11,000300,4006.88,4069.5,4069.5,4005.27,971489.0,148476592128.0,1.65
2017-12-08,000300,3962.83,4003.38,4014.14,3955.44,892828.0,124371230720.0,0.81
2017-12-07,000300,4003.58,3971.06,4017.95,3955.99,902540.0,119651205120.0,-1.11
2017-12-06,000300,4027.12,4015.82,4031.75,3964.81,1092862.0,144114958336.0,-0.6
2017-12-05,000300,4007.94,4040.17,4045.93,4006.54,1540870.0,196337664000.0,0.53
2017-12-04,000300,3989.05,4018.86,4032.99,3982.32,1026472.0,138223058944.0,0.52
2017-12-01,000300,4003.56,3998.14,4027.11,3984.38,973869.0,136010924032.0,-0.2
2017-11-30,000300,4034.01,4006.1,4052.8,3988.0,1079833.0,145829953536.0,-1.18
2017-11-29,000300,4061.35,4053.75,4069.24,4004.69,1245536.0,165743345664.0,-0.05
2017-11-28,000300,4034.21,4055.82,4056.48,4010.3,1020580.0,135539646464.0,0.14
2017-11-27,000300,4088.93,4049.95,4088.93,4037.15,1434552.0,183004545024.0,-1.32
2017-11-24,000300,4089.47,4104.2,4116.59,4057.49,1308580.0,182912188416.0,0.04
2017-11-23,000300,4213.38,4102.4,4214.19,4086.9,1781472.0,237536706560.0,-2.96
2017-11-22,000300,4228.37,4227.57,4260.64,4191.15,1864770.0,254298357760.0,0.23
2017-11-21,000300,4131.85,4217.7,4220.26,4129.98,1803508.0,253302194176.0,1.78
2017-11-20,000300,4093.73,4143.83,4144.51,4060.96,1374472.0,191589629952.0,0.56
2017-11-17,000300,4094.08,4120.85,4122.38,4081.37,1917841.0,253079306240.0,0.39
2017-11-16,000300,4063.49,4105.01,4107.62,4062.27,1213844.0,172903874560.0,0.77
2017-11-15,000300,4084.21,4073.67,4102.81,4055.72,1206356.0,177753079808.0,-0.63
2017-11-14,000300,4129.27,4099.35,4133.55,4086.89,1432369.0,199605010432.0,-0.7
2017-11-13,000300,4115.55,4128.07,4137.65,4115.55,1514463.0,205930790912.0,0.39
2017-11-10,000300,4070.28,4111.91,4116.71,4067.66,1418171.0,198869827584.0,0.88
2017-11-09,000300,4043.07,4075.9,4076.61,4038.4,1210563.0,159247204352.0,0.69
2017-11-08,000300,4051.49,4048.01,4089.15,4040.58,1508277.0,200949743616.0,-0.15
2017-11-07,000300,4022.4,4054.25,4064.22,4021.36,1521166.0,193990967296.0,0.83
2017-11-06,000300,3989.18,4020.89,4021.64,3975.41,1220811.0,158911856640.0,0.71
2017-11-03,000300,3992.35,3992.7,3999.34,3963.03,1294044.0,158142054400.0,-0.11
2017-11-02,000300,3994.09,3997.13,3999.23,3971.38,1261005.0,151981359104.0,0.01
2017-11-01,000300,4007.91,3996.62,4032.46,3991.32,1304173.0,166477135872.0,-0.25
2017-10-31,000300,3995.39,4006.72,4009.28,3983.26,1091787.0,142897201152.0,-0.07
2017-10-30,000300,4022.16,4009.72,4033.34,3960.27,1573876.0,193489846272.0,-0.3
2017-10-27,000300,3992.55,4021.97,4024.46,3991.35,1266728.0,152974835712.0,0.71
2017-10-26,000300,3980.05,3993.58,4013.6,3973.55,1298954.0,170488610816.0,0.42
2017-10-25,000300,3958.17,3976.95,3978.09,3954.0,882054.0,106820313088.0,0.44
2017-10-24,000300,3926.23,3959.4,3959.5,3922.03,930581.0,120192147456.0,0.73
2017-10-23,000300,3930.89,3930.8,3936.27,3920.66,814849.0,100280909824.0,0.1
2017-10-20,000300,3918.53,3926.85,3928.96,3910.2,729801.0,94529634304.0,-0.11
2017-10-19,000300,3940.58,3931.25,3944.03,3923.65,1065272.0,133189853184.0,-0.33
2017-10-18,000300,3914.82,3944.16,3944.41,3914.82,1009698.0,126420377600.0,0.79
2017-10-17,000300,3910.79,3913.07,3924.61,3900.48,822412.0,106708451328.0,-0.01
2017-10-16,000300,3926.28,3913.45,3947.42,3913.32,1213550.0,150823763968.0,-0.19
2017-10-13,000300,3912.98,3921.0,3927.17,3908.89,901420.0,114314854400.0,0.21
2017-10-12,000300,3902.02,3912.95,3917.44,3897.55,943409.0,123147247616.0,0.26
2017-10-11,000300,3886.82,3902.69,3913.07,3885.5,1044181.0,144152739840.0,0.33
2017-10-10,000300,3883.0,3889.86,3900.74,3855.47,1125325.0,157979738112.0,0.2
2017-10-09,000300,3910.12,3882.21,3918.84,3876.03,1355358.0,171941462016.0,1.19
2017-09-29,000300,3825.2,3836.5,3852.22,3825.2,933060.0,116056776704.0,0.37
2017-09-28,000300,3821.59,3822.54,3827.33,3813.75,935440.0,115646341120.0,0.04
2017-09-27,000300,3818.96,3821.2,3832.57,3818.81,856558.0,109299490816.0,0.01
2017-09-26,000300,3810.33,3820.78,3821.69,3808.38,818694.0,101036335104.0,0.08
2017-09-25,000300,3829.22,3817.79,3835.39,3811.12,1039489.0,135980236800.0,-0.52
2017-09-22,000300,3826.46,3837.73,3842.25,3816.82,1006198.0,128360898560.0,-0.0
2017-09-21,000300,3843.26,3837.82,3860.8,3837.38,1110981.0,144132898816.0,-0.12
2017-09-20,000300,3830.15,3842.44,3850.94,3827.89,1011295.0,135041884160.0,0.27
2017-09-19,000300,3849.88,3832.12,3857.3,3820.29,1124329.0,145528455168.0,-0.29
2017-09-18,000300,3832.96,3843.14,3862.36,3832.96,1179344.0,152841027584.0,0.31
2017-09-15,000300,3826.14,3831.3,3843.3,3818.52,1224270.0,153477218304.0,0.03
2017-09-14,000300,3843.57,3829.96,3854.49,3820.09,1153585.0,143111634944.0,-0.33
2017-09-13,000300,3835.55,3842.61,3847.78,3822.94,954107.0,126254358528.0,0.12
2017-09-12,000300,3832.24,3837.93,3849.39,3822.0,1441902.0,187605319680.0,0.32
2017-09-11,000300,3828.34,3825.65,3850.74,3817.51,1238840.0,154793902080.0,-0.01
2017-09-08,000300,3830.07,3825.99,3843.02,3813.98,1060365.0,134958587904.0,-0.1
2017-09-07,000300,3851.69,3829.87,3858.16,3828.83,1238841.0,156113403904.0,-0.51
2017-09-06,000300,3846.75,3849.45,3858.25,3831.38,1313987.0,155883307008.0,-0.2
2017-09-05,000300,3845.55,3857.05,3865.29,3841.95,1249641.0,145779752960.0,0.3
2017-09-04,000300,3828.54,3845.62,3847.09,3813.55,1495663.0,175551070208.0,0.39
2017-09-01,000300,3825.34,3830.54,3843.62,3818.16,1586455.0,182770434048.0,0.22
2017-08-31,000300,3835.84,3822.09,3840.2,3800.89,1329449.0,157079207936.0,-0.32
2017-08-30,000300,3834.27,3834.3,3854.71,3827.86,1413528.0,166235127808.0,-0.01
2017-08-29,000300,3839.18,3834.54,3847.93,3825.76,1282270.0,158978686976.0,-0.21
2017-08-28,000300,3805.66,3842.71,3866.94,3805.66,1855763.0,236446285824.0,1.24
2017-08-25,000300,3736.29,3795.75,3795.97,3736.29,1299408.0,150697082880.0,1.64
2017-08-24,000300,3755.89,3734.65,3765.71,3729.09,899473.0,107736023040.0,-0.57
2017-08-23,000300,3747.61,3756.09,3772.46,3741.72,1049615.0,124081152000.0,0.1
2017-08-22,000300,3745.75,3752.3,3758.29,3734.56,1002928.0,131131080704.0,0.3
2017-08-21,000300,3731.84,3740.99,3744.26,3728.62,1003130.0,123911716864.0,0.44
2017-08-18,000300,3707.19,3724.67,3733.49,3700.41,965617.0,123078164480.0,0.09
2017-08-17,000300,3707.07,3721.28,3722.62,3704.41,1086562.0,137020006400.0,0.54
2017-08-16,000300,3701.13,3701.42,3707.14,3679.73,1041341.0,127282167808.0,-0.13
2017-08-15,000300,3695.78,3706.06,3719.29,3692.28,1064448.0,124790628352.0,0.31
2017-08-14,000300,3651.38,3694.68,3698.37,3651.38,1153084.0,140233900032.0,1.3
2017-08-11,000300,3687.93,3647.35,3700.49,3645.09,1503874.0,161083473920.0,-1.85
2017-08-10,000300,3724.96,3715.92,3746.86,3688.18,1300851.0,148005175296.0,-0.41
2017-08-09,000300,3728.03,3731.04,3739.0,3713.57,1246799.0,137223602176.0,-0.03
2017-08-08,000300,3724.33,3732.21,3737.33,3718.81,1372419.0,146481872896.0,0.15
2017-08-07,000300,3701.22,3726.79,3730.78,3689.96,1242315.0,134348537856.0,0.52
2017-08-04,000300,3724.72,3707.58,3738.73,3707.0,1574700.0,168292663296.0,-0.54
2017-08-03,000300,3755.11,3727.83,3766.35,3718.44,1461539.0,164710465536.0,-0.88
2017-08-02,000300,3768.19,3760.85,3784.35,3759.28,1722933.0,189336780800.0,-0.25
2017-08-01,000300,3738.74,3770.38,3770.4,3737.1,1525465.0,173127581696.0,0.87
2017-07-31,000300,3722.43,3737.87,3746.52,3713.66,1484290.0,160890126336.0,0.43
2017-07-28,000300,3703.49,3721.89,3725.54,3696.78,1114113.0,125817864192.0,0.26
2017-07-27,000300,3700.86,3712.19,3716.69,3672.5,1450029.0,161631223808.0,0.18
2017-07-26,000300,3722.88,3705.39,3738.53,3684.18,1363252.0,146517999616.0,-0.38
2017-07-25,000300,3742.64,3719.56,3752.16,3713.28,1216720.0,133531656192.0,-0.64
2017-07-24,000300,3724.38,3743.47,3755.19,3719.85,1348687.0,154701873152.0,0.4
2017-07-21,000300,3738.18,3728.6,3751.69,3722.07,1179412.0,141432635392.0,-0.51
2017-07-20,000300,3725.14,3747.88,3750.19,3723.07,1424100.0,169267150848.0,0.49
2017-07-19,000300,3660.87,3729.75,3731.05,3658.2,1824777.0,198392446976.0,1.71
2017-07-18,000300,3648.49,3667.18,3667.54,3622.04,1246220.0,141472284672.0,0.1
2017-07-17,000300,3700.62,3663.56,3716.47,3621.37,1788216.0,196217257984.0,-1.07
2017-07-14,000300,3682.62,3703.09,3703.09,3672.74,1055140.0,121021448192.0,0.44
2017-07-13,000300,3656.35,3686.92,3690.48,3652.57,1256695.0,146388680704.0,0.77
2017-07-12,000300,3672.63,3658.82,3691.58,3640.59,1222877.0,143494594560.0,-0.33
2017-07-11,000300,3646.88,3670.81,3701.21,3645.99,1187608.0,145084366848.0,0.47
2017-07-10,000300,3647.94,3653.69,3667.85,3641.53,1205919.0,141034618880.0,-0.06
2017-07-07,000300,3647.64,3655.93,3657.11,3631.87,1037354.0,123465392128.0,-0.11
2017-07-06,000300,3654.56,3660.1,3666.77,3629.56,1023792.0,132837130240.0,0.01
2017-07-05,000300,3611.9,3659.68,3660.73,3610.46,882324.0,120351563776.0,1.1
2017-07-04,000300,3646.83,3619.98,3646.85,3611.69,950714.0,125350420480.0,-0.85
2017-07-03,000300,3667.23,3650.85,3667.6,3633.78,888208.0,115214688256.0,-0.43
2017-06-30,000300,3654.73,3666.8,3669.76,3646.23,815100.0,102459981824.0,-0.06
2017-06-29,000300,3649.25,3668.83,3669.13,3644.73,855894.0,111847268352.0,0.62
2017-06-28,000300,3664.16,3646.17,3672.19,3644.03,979208.0,124465946624.0,-0.78
2017-06-27,000300,3665.58,3674.72,3676.53,3648.76,975587.0,123057233920.0,0.18
2017-06-26,000300,3627.02,3668.09,3671.94,3627.02,1346380.0,170736844800.0,1.25
2017-06-23,000300,3583.44,3622.88,3623.24,3569.32,1051291.0,133975113728.0,0.91
2017-06-22,000300,3583.56,3590.34,3635.53,3581.34,1355269.0,169418801152.0,0.07
2017-06-21,000300,3567.13,3587.96,3587.99,3545.57,878598.0,117147795456.0,1.17
2017-06-20,000300,3560.79,3546.49,3563.7,3539.51,805095.0,98187591680.0,-0.2
2017-06-19,000300,3520.06,3553.67,3554.91,3520.06,797971.0,98572361728.0,0.99
2017-06-16,000300,3522.97,3518.76,3536.14,3514.39,764527.0,91462287360.0,-0.28
2017-06-15,000300,3530.75,3528.79,3542.28,3508.95,826325.0,106053902336.0,-0.18
2017-06-14,000300,3571.25,3535.3,3571.25,3530.27,838107.0,106105323520.0,-1.31
2017-06-13,000300,3569.16,3582.27,3584.41,3559.21,751771.0,94223081472.0,0.22
2017-06-12,000300,3570.22,3574.39,3603.69,3565.9,903811.0,117690802176.0,-0.05
2017-06-09,000300,3561.24,3576.17,3590.89,3560.63,1011882.0,121700589568.0,0.43
2017-06-08,000300,3531.24,3560.98,3562.27,3528.18,902249.0,112035618816.0,0.77
2017-06-07,000300,3493.88,3533.87,3537.09,3491.13,1044199.0,124189286400.0,1.17
2017-06-06,000300,3464.38,3492.88,3492.88,3460.45,640893.0,77868793856.0,0.7
2017-06-05,000300,3480.17,3468.75,3484.12,3462.31,797381.0,85609463808.0,-0.51
2017-06-02,000300,3491.59,3486.51,3498.12,3470.2,826680.0,92850749440.0,-0.32
2017-06-01,000300,3485.22,3497.74,3499.81,3476.43,1031277.0,116088766464.0,0.14
2017-05-31,000300,3495.07,3492.88,3515.08,3474.92,1048297.0,115968729088.0,0.36
2017-05-26,000300,3479.62,3480.43,3498.31,3473.04,1032411.0,112585908224.0,-0.15
2017-05-25,000300,3414.4,3485.66,3490.42,3413.22,1307216.0,136634023936.0,1.8
2017-05-24,000300,3409.72,3424.17,3424.17,3383.89,835531.0,92620046336.0,-0.0
2017-05-23,000300,3405.03,3424.19,3434.77,3401.53,1169110.0,126767857664.0,0.38
2017-05-22,000300,3400.59,3411.24,3424.18,3391.17,925395.0,99021119488.0,0.22
2017-05-19,000300,3395.23,3403.85,3405.94,3392.38,714735.0,78397079552.0,0.17
2017-05-18,000300,3387.67,3398.11,3409.93,3383.94,857595.0,88091164672.0,-0.35
2017-05-17,000300,3423.19,3409.97,3433.97,3408.15,997368.0,110553448448.0,-0.54
2017-05-16,000300,3390.93,3428.65,3428.85,3373.55,1052424.0,112814104576.0,0.87
2017-05-15,000300,3391.59,3399.19,3406.58,3391.59,829776.0,92183330816.0,0.41
2017-05-12,000300,3350.94,3385.38,3387.27,3349.17,933864.0,97522122752.0,0.86
2017-05-11,000300,3322.95,3356.65,3359.6,3312.89,1092528.0,111576375296.0,0.57
2017-05-10,000300,3350.65,3337.7,3369.43,3336.0,920826.0,102194978816.0,-0.44
2017-05-09,000300,3342.6,3352.53,3358.05,3327.59,767716.0,85528829952.0,-0.19
2017-05-08,000300,3369.11,3358.81,3374.16,3339.57,1237492.0,126885429248.0,-0.7
2017-05-05,000300,3393.48,3382.55,3395.45,3366.56,1098953.0,117464940544.0,-0.64
2017-05-04,000300,3404.94,3404.39,3421.4,3391.28,1034820.0,106985955328.0,-0.26
2017-05-03,000300,3421.76,3413.13,3432.22,3403.08,916696.0,97854119936.0,-0.39
2017-05-02,000300,3427.92,3426.58,3436.31,3418.67,927974.0,101635858432.0,-0.38
2017-04-28,000300,3439.57,3439.75,3439.9,3417.24,1016323.0,113761009664.0,-0.2
2017-04-27,000300,3435.1,3446.72,3449.27,3399.54,1232984.0,134610944000.0,0.04
2017-04-26,000300,3440.25,3445.18,3466.57,3439.15,1119400.0,131316580352.0,0.12
2017-04-25,000300,3427.73,3440.97,3449.67,3422.65,940721.0,107599355904.0,0.28
2017-04-24,000300,3458.23,3431.26,3458.23,3403.98,1146607.0,122778157056.0,-1.02
2017-04-21,000300,3461.39,3466.79,3475.56,3449.54,1044191.0,115208830976.0,0.15
2017-04-20,000300,3444.52,3461.55,3465.61,3440.72,1141842.0,133977260032.0,0.45
2017-04-19,000300,3452.99,3445.88,3459.35,3418.51,1213492.0,127050358784.0,-0.49
2017-04-18,000300,3474.89,3462.74,3489.08,3462.63,1109278.0,126790852608.0,-0.49
2017-04-17,000300,3475.74,3479.94,3480.57,3453.68,1171649.0,123884371968.0,-0.19
2017-04-14,000300,3516.81,3486.5,3517.47,3476.95,1354740.0,130425389056.0,-0.8
2017-04-13,000300,3500.28,3514.57,3518.44,3496.57,1299818.0,133345927168.0,0.15
2017-04-12,000300,3514.57,3509.44,3523.1,3498.0,1818245.0,202154573824.0,-0.22
2017-04-11,000300,3503.83,3517.33,3520.13,3466.14,1659458.0,189457268736.0,0.35
2017-04-10,000300,3519.46,3505.14,3522.8,3502.08,1418873.0,155747827712.0,-0.35
2017-04-07,000300,3514.45,3517.46,3526.81,3506.39,1402932.0,144559669248.0,0.1
2017-04-06,000300,3507.99,3514.05,3517.78,3495.72,1367670.0,145221648384.0,0.29
2017-04-05,000300,3476.42,3503.89,3504.54,3475.15,1433990.0,160742981632.0,1.38
2017-03-31,000300,3434.82,3456.05,3456.31,3430.82,915774.0,100984905728.0,0.56
2017-03-30,000300,3461.62,3436.76,3467.3,3422.37,1163769.0,122088022016.0,-0.82
2017-03-29,000300,3472.97,3465.19,3483.06,3455.55,1048517.0,114663464960.0,-0.13
2017-03-28,000300,3480.25,3469.81,3482.29,3461.47,841948.0,97495941120.0,-0.24
2017-03-27,000300,3488.76,3478.04,3505.98,3474.52,1070153.0,124388016128.0,-0.33
2017-03-24,000300,3464.2,3489.6,3499.32,3461.11,1256458.0,141752532992.0,0.8
2017-03-23,000300,3452.41,3461.98,3470.82,3435.69,943180.0,115813810176.0,0.35
2017-03-22,000300,3450.75,3450.05,3464.33,3433.5,1049358.0,123865636864.0,-0.47
2017-03-21,000300,3449.77,3466.35,3466.7,3445.64,877078.0,113528201216.0,0.49
2017-03-20,000300,3449.05,3449.61,3454.06,3429.83,887343.0,103769407488.0,0.11
2017-03-17,000300,3485.31,3445.81,3488.5,3441.47,1037555.0,122368917504.0,-1.03
2017-03-16,000300,3472.27,3481.51,3492.13,3472.27,1063339.0,124695576576.0,0.52
2017-03-15,000300,3452.21,3463.64,3463.92,3445.27,791049.0,94056259584.0,0.2
2017-03-14,000300,3456.66,3456.69,3465.39,3448.9,770779.0,95317565440.0,-0.04
2017-03-13,000300,3425.67,3458.1,3458.1,3412.69,916841.0,108489138176.0,0.88
2017-03-10,000300,3423.98,3427.89,3436.24,3423.94,700162.0,82161713152.0,0.03
2017-03-09,000300,3442.9,3426.94,3443.05,3414.68,845703.0,90090045440.0,-0.63
2017-03-08,000300,3452.2,3448.73,3457.04,3441.26,795876.0,89124904960.0,-0.15
2017-03-07,000300,3446.16,3453.96,3454.04,3440.06,803347.0,94483824640.0,0.22
2017-03-06,000300,3427.25,3446.48,3449.03,3425.9,830708.0,95178547200.0,0.54
2017-03-03,000300,3424.66,3427.86,3428.88,3412.83,809946.0,90009616384.0,-0.21
2017-03-02,000300,3463.48,3435.1,3468.47,3434.0,898980.0,97876189184.0,-0.67
2017-03-01,000300,3452.21,3458.44,3472.7,3449.11,1032603.0,109317783552.0,0.16
2017-02-28,000300,3445.03,3452.81,3460.91,3441.36,752152.0,81979310080.0,0.19
2017-02-27,000300,3471.13,3446.22,3472.84,3441.39,986721.0,106830872576.0,-0.8
2017-02-24,000300,3468.96,3473.85,3473.85,3455.25,955351.0,99875168256.0,0.02
2017-02-23,000300,3487.57,3473.32,3492.96,3460.12,995363.0,106555924480.0,-0.47
2017-02-22,000300,3483.2,3489.76,3489.95,3473.52,1028159.0,109232422912.0,0.2
2017-02-21,000300,3475.06,3482.82,3490.09,3472.02,1148420.0,120675426304.0,0.33
2017-02-20,000300,3421.64,3471.39,3472.6,3421.64,1326288.0,134681501696.0,1.46
2017-02-17,000300,3443.62,3421.44,3457.56,3419.61,1146000.0,118033129472.0,-0.57
